stop_id,stop_code,stop_name,stop_lat,stop_lon,Routes,Direction,Accessibility,Type
6931,6931,Ranee Ave at Varna Dr - Yorkdale Station,43.723727,-79.446059,109,Northbound,1,Bus
4973,4973,950 Dixon Rd,43.686752,-79.598885,332 | 352 | 52,Westbound,1,Bus
1301,1301,McCowan Rd at Kenhatch Blvd,43.801324,-79.263574,129 | 302,Northbound,1,Bus
546,546,Bloor St West at Markland Dr (East) East Side,43.633599,-79.570302,49,Eastbound,1,Bus
3336,3336,Belfield Rd at Kipling Ave - Etobicoke North GO Station,43.704617,-79.563789,45,Southbound,1,Bus
5496,5496,Lloyd Manor Rd at Firwood Cres North Side,43.665826,-79.550934,46,Northbound,2,Bus
9808,9808,McCowan Rd Loop at Steeles Ave East,43.832437,-79.275113,129 | 302,Northbound,2,Bus
10237,10237,Maybrook Dr at Newmill Gate,43.825459,-79.261236,130 | 42,Northbound,1,Bus
3087,3087,Queen St West at Soho St,43.649465,-79.393288,301 | 501,Westbound,1,Streetcar
8215,8215,Steeles Ave East at Don Mills Rd,43.811361,-79.360551,353 | 53 | 953,Eastbound,1,Bus
11251,11251,Midland Ave at Steeles Ave East South Side,43.825426,-79.297157,343 | 43 | 57,Northbound,1,Bus
4241,4241,Kingston Rd at McNab Blvd East Side,43.728894,-79.227864,102 | 12 | 86,Northbound,1,Bus
4353,4353,Kipling Ave at Jutland Rd,43.627059,-79.529279,44,Southbound,2,Bus
5891,5891,Oakdale Rd at Sheppard Ave West North Side,43.737561,-79.524547,119 | 84,Eastbound,1,Bus
11775,11775,Parkside Dr at High Park Blvd,43.644754,-79.456095,80,Eastbound,2,Bus
2683,2683,Guildwood Pkwy at Navarre Cres,43.749505,-79.190293,116 | 334,Eastbound,1,Bus
5688,5688,Midland Ave at Boarhill Dr,43.799936,-79.284552,57,Northbound,1,Bus
2320,2320,Eglinton Ave East at Wynford Dr West Side,43.724363,-79.325724,334 | 34,Eastbound,1,Bus
3407,3407,Chaplin Cres at Avenue Rd,43.698727,-79.405846,13 | 14,Northbound,1,Bus
7691,7691,Ellesmere Rd at Helicon Gate West Side,43.778605,-79.222594,133 | 38 | 395 | 95 | 995,Southbound,1,Bus
3648,3648,Glencairn Ave at Danesbury Ave,43.708267,-79.446835,14,Eastbound,1,Bus
11166,11166,The Esplanade at Princess St,43.649601,-79.365268,121,Westbound,1,Bus
1867,1867,Davisville Ave at Pailton Cres,43.699192,-79.392008,11 | 28,Northbound,2,Bus
3882,3882,Jane St at Dundas St West,43.665416,-79.490919,335 | 35 | 935,Northbound,1,Bus
9613,9613,1100 Bellamy Rd North,43.776198,-79.242397,9,Southbound,1,Bus
8630,8630,Wellesley St East at Ontario St,43.66753,-79.372262,94,Eastbound,1,Bus
1875,1875,Davisville Ave at Belle Ayre Blvd,43.700997,-79.383433,11 | 28,Northbound,2,Bus
915,915,Danforth Ave at Woodbine Ave,43.685785,-79.312657,300,Westbound,1,Bus
6418,6418,Henrietta St at Runnymede Rd,43.67061,-79.484457,71 | 79,Southbound,1,Bus
6158,6158,Waterbury Dr at Martin Grove Rd,43.687672,-79.569349,46 | 52,Northbound,1,Bus
8140,8140,St Clair Ave East at Denvale Rd,43.704594,-79.318304,93,Northbound,1,Bus
14263,14263,Birchmount Rd at Ashtonbee Rd,43.732744,-79.278727,17,Northbound,1,Bus
2873,2873,McCowan Rd at Sandhurst Cir (North),43.811497,-79.268991,129 | 302,Northbound,1,Bus
9691,9691,Clonmore Dr at Cornell Ave,43.691478,-79.275328,135,Eastbound,1,Bus
3052,3052,Queen St East at Jones Ave,43.662783,-79.332569,301 | 501 | 503,Westbound,1,Streetcar
1238,1238,Leslie St at Commissioners St,43.656679,-79.326626,83,Southbound,1,Bus
1981,1981,16 The Donway East - Opposite Don Mills Collegiate,43.736053,-79.340644,162 | 403,Southbound,1,Bus
8500,8500,Victoria Park Ave at Sloane Ave,43.738869,-79.308634,24 | 324 | 91,Southbound,1,Bus
5602,5602,1915 Martin Grove Rd,43.746303,-79.596177,396 | 46 | 927,Northbound,1,Bus
62,62,Avenue Rd at Dupont St,43.677274,-79.397763,13,Southbound,1,Bus
9237,9237,Shorncliffe Ave at North Queen St,43.622732,-79.540842,123,Northbound,1,Bus
3697,3697,High Park Ave at Glenlake Ave,43.657034,-79.466644,30,Northbound,1,Bus
6202,6202,The Westway at Sun Row Dr East Side,43.689215,-79.540494,52,Eastbound,1,Bus
5932,5932,O'Connor Dr at Ralston Ave West Side,43.698228,-79.327577,70 | 8,Southbound,1,Bus
2644,2644,Finch Ave West at Woodbine Downs Blvd,43.733802,-79.606418,927 | 96,Southbound,1,Bus
2332,2332,Eglinton Ave West at Blackthorn Ave,43.691842,-79.465459,32 | 332,Eastbound,1,Bus
3244,3244,Yonge St at Shuter St,43.654147,-79.380123,320 | 97,Southbound,1,Bus
9341,9341,Dufferin St at Dufferin Park Ave,43.657218,-79.43441,29 | 329 | 929,Southbound,1,Bus
3959,3959,Keele St at Broadoaks Dr,43.757271,-79.489263,341 | 41,Northbound,1,Bus
8896,8896,Wilson Heights Blvd at Codsell Ave,43.753614,-79.45827,104,Southbound,1,Bus
1876,1876,Davisville Ave at Mt Pleasant Rd,43.700417,-79.38676,11 | 28,Southbound,1,Bus
7166,7166,Sheppard Ave East at Brownspring Rd,43.788997,-79.262392,385 | 85,Eastbound,1,Bus
5819,5819,Mt Pleasant Rd at Glengowan Rd,43.720261,-79.394781,103,Northbound,1,Bus
10833,10833,Maybrook Dr at McNicoll Ave North Side,43.822016,-79.259554,130 | 42,Northbound,1,Bus
7774,7774,Gentian Dr at Wellesworth Dr,43.665276,-79.581771,112,Southbound,1,Bus
4092,4092,Kennedy Rd at Jade St,43.781686,-79.28759,343 | 43,Southbound,1,Bus
3594,3594,Finch Ave West at Grantbrook St West Side,43.776224,-79.432093,336 | 36 | 939,Westbound,1,Bus
4820,4820,Brimley Rd at Dennett Dr,43.793232,-79.271211,21,Southbound,1,Bus
4557,4557,Queen St East at Emdaabiimok Ave,43.666193,-79.316789,301 | 501 | 503,Eastbound,1,Streetcar
11549,11549,Finchdene Sq at Torham Pl,43.819525,-79.233091,134 | 339,Northbound,1,Bus
38,38,Annette St at Keele St,43.663671,-79.46362,26,Westbound,1,Bus
6149,6149,Uphill Ave at Church St,43.708701,-79.508634,59,Eastbound,2,Bus
2340,2340,Eglinton Ave West at Dufferin St,43.69558,-79.450496,32 | 332,Eastbound,1,Bus
4118,4118,Kennedy Rd at Ranstone Gardens,43.742208,-79.272214,343 | 43,Southbound,2,Bus
1210,1210,Kennedy Rd at Park St,43.70938,-79.258513,20,Eastbound,1,Bus
2725,2725,Islington Ave at Nordin Ave,43.626838,-79.516246,110 | 337,Southbound,1,Bus
1371,1371,Neilson Rd at Opp Walkway to Blackwater Cres & Kessack Crt,43.799867,-79.218453,133 | 334,Southbound,1,Bus
9245,9245,Shorncliffe Rd at Dundas St West,43.631979,-79.544419,123,Northbound,1,Bus
8112,8112,Sloane Ave at Trophy Dr,43.728017,-79.310674,91,Southbound,1,Bus
6068,6068,Sheppard Ave West at Jane St,43.739571,-79.512964,384 | 84 | 984,Westbound,1,Bus
14083,14083,Nightstar Rd at Pogonia St,43.824774,-79.226653,116 | 133 | 939,Northbound,1,Bus
2959,2959,Morningside Ave at Milner Ave,43.80012,-79.198796,116,Eastbound,1,Bus
1192,1192,Jones Ave at Queen St East North Side,43.662925,-79.33282,83,Northbound,1,Bus
4987,4987,Dixon Rd at Islington Ave East Side,43.697104,-79.545978,352 | 52 | 952,Eastbound,1,Bus
3674,3674,Greenwood Ave at Dundas St East,43.667801,-79.326827,31,Southbound,1,Bus
2779,2779,Kingston Rd at Glen Manor Dr,43.679631,-79.294644,322 | 404 | 503,Eastbound,1,Bus
937,937,Davenport Rd at Dufferin St,43.672861,-79.441114,127,Eastbound,1,Bus
1126,1126,Gerrard St East at Norwood Rd,43.683463,-79.302731,306 | 506,Westbound,2,Streetcar
3729,3729,Hullmar Dr at Bamford Cres,43.768505,-79.528912,35,Northbound,1,Bus
4077,4077,Kennedy Rd at Dancy Ave North Side,43.8059,-79.298967,343 | 43,Northbound,1,Bus
7387,7387,Van Horne Ave at Hobart Dr,43.787936,-79.349884,10 | 169,Eastbound,1,Bus
2277,2277,Eglinton Ave East at Jonesville Cres East Side,43.724829,-79.306245,334 | 34 | 91,Southbound,1,Bus
3872,3872,Jane St at Church St,43.709495,-79.505694,335 | 35 | 935,Southbound,1,Bus
1555,1555,St Clair Ave East at Brimley Rd West Side,43.720854,-79.241966,102 | 9 | 902,Southbound,1,Bus
10686,10686,St Clair Ave East at Clifton Rd,43.690041,-79.384484,88,Southbound,1,Bus
4623,4623,St Clair Ave East at Danforth Rd,43.71665,-79.260259,102 | 9 | 902,Northbound,1,Bus
1559,1559,St Clair Ave East at Elfreda Blvd,43.713659,-79.273123,102 | 117 | 16 | 9,Northbound,2,Bus
1562,1562,St Clair Ave East at Kennedy Rd,43.716364,-79.261557,102 | 9,Northbound,2,Bus
3122,3122,St Clair Ave East at Victoria Park Ave,43.708726,-79.296441,23,Southbound,1,Bus
11579,11579,St Clair Ave West at Caledonia Rd East Side,43.675379,-79.454079,47,Southbound,1,Bus
11715,11715,St Clair Ave West at Caledonia Rd,43.675536,-79.454364,47,Northbound,1,Bus
13341,13341,St Clair Ave West at Old Stock Yards Rd,43.671612,-79.471239,189,Eastbound,1,Bus
13343,13343,St Clair Ave West at Runnymede Rd,43.668843,-79.483773,189 | 340,Eastbound,1,Bus
4728,4728,St Dennis Dr at Linkwood Lane,43.719618,-79.327989,100 | 34,Southbound,1,Bus
13467,13467,St Basil The Great College School,43.726797,-79.533957,165 | 84 | 89,Northbound,1,Bus
11413,11413,Steeles Ave East at Birchmount Rd West Side,43.821303,-79.31785,17,Northbound,1,Bus
9346,9346,Steeles Ave East at Birchmount Rd,43.821204,-79.317134,353 | 53 | 953,Eastbound,1,Bus
8216,8216,Steeles Ave East at Dudley Ave,43.798816,-79.416983,353 | 53,Eastbound,1,Bus
11606,11606,Steeles Ave East at Middlefield Rd,43.832511,-79.268102,353 | 53 | 953,Eastbound,1,Bus
9344,9344,Steeles Ave East at Warden Ave,43.819426,-79.324739,353 | 53 | 953,Eastbound,1,Bus
8257,8257,1750 Steeles Ave West,43.785538,-79.478067,353 | 60,Eastbound,1,Bus
1585,1585,Steeles Ave West at Bathurst St East Side,43.792559,-79.444561,307 | 7,Northbound,1,Bus
8285,8285,Steeles Ave West at Islington Ave Loop,43.764147,-79.576339,60 | 960,Westbound,1,Bus
12088,12088,Steeles Ave West at Jane St,43.775231,-79.52209,166 | 35 | 60 | 84 | 960,Northbound,1,Bus
1590,1590,Steeles Ave West at Keele St East Side,43.781584,-79.493751,353 | 60 | 960,Eastbound,1,Bus
9835,9835,Steeles Ave West at Martin Grove Rd West Side,43.757726,-79.604437,396 | 46 | 927,Northbound,1,Bus
9825,9825,Steeles Ave West at Martin Grove Rd,43.757668,-79.603509,396 | 46 | 60 | 927 | 960,Southbound,1,Bus
1603,1603,Steeles Ave West at Village Gate,43.793281,-79.441127,353 | 60,Eastbound,1,Bus
8316,8316,Steeles Ave West at Weston Rd,43.770521,-79.546149,165 | 166 | 60 | 960,Northbound,1,Bus
7373,7373,Stephen Dr at The Queensway North Side,43.630844,-79.484358,66,Northbound,2,Bus
11991,11991,Strachan Ave at Fleet St North Side,43.636606,-79.409631,363,Northbound,1,Bus
11992,11992,Strachan Ave at Fleet St,43.636507,-79.409869,363,Southbound,1,Bus
11247,11247,Raab Blvd at Hospital Rd West Side - K & L Wings,43.722578,-79.376201,11 | 352,Northbound,1,Bus
11248,11248,Raab Blvd at Hospital Rd West Side - K & L Wings,43.72264,-79.375956,11 | 124,Southbound,1,Bus
11996,11996,Wellness Way at Hospital Rd - Odette Cancer Centre,43.721379,-79.377773,11 | 124 | 352,Northbound,1,Bus
11997,11997,Wellness Way at Hospital Rd - Odette Cancer Centre,43.721476,-79.377723,11,Northbound,1,Bus
1729,1729,Hospital Rd at Wellness Way East Side - Sunnybrook Main Entrance,43.72178,-79.376853,11 | 124 | 352,Northbound,1,Bus
9394,9394,Hospital Rd at Wellness Way East Side - Sunnybrook Main Entrance,43.72182,-79.376728,11,Southbound,1,Bus
9911,9911,Tapscott Rd at Finch Ave East North Side,43.814645,-79.237169,334 | 353,Eastbound,1,Bus
11878,11878,Transit Rd at Wilson Ave North Side,43.734708,-79.45215,329,Northbound,1,Bus
11879,11879,Transit Rd at Wilson Ave,43.734385,-79.452674,329,Southbound,2,Bus
4678,4678,Tuscan Gate at St Regis Cres (South),43.75434,-79.483884,101 | 108,Northbound,1,Bus
10888,10888,University Ave at Dundas St West North Side - St Patrick Station,43.655162,-79.388181,882,Unknown,1,Streetcar
8418,8418,Vaughan Rd at Maplewood Ave,43.685654,-79.421833,90,Northbound,1,Bus
8442,8442,Victoria Park Ave at Craigton Dr,43.726546,-79.303276,24 | 324,Northbound,1,Bus
8477,8477,Victoria Park Ave at Lawrence Ave East South Side,43.741562,-79.309752,91,Southbound,1,Bus
7424,7424,Victoria Park Ave at Sheppard Ave East North Side,43.775785,-79.323069,169,Eastbound,1,Bus
7425,7425,Victoria Park Ave at Sheppard Ave East South Side,43.774647,-79.322908,167 | 324,Northbound,1,Bus
9905,9905,Warden Ave at Danforth Rd South Side,43.696469,-79.274634,135 | 300 | 69,Southbound,1,Bus
12013,12013,Warden Ave at Sheppard Ave East North Side,43.779426,-79.308122,324,Northbound,1,Bus
10536,10536,Warden Ave at Steeles Ave East North Side,43.820301,-79.32448,68,Northbound,1,Bus
10565,10565,Warden Ave at Steeles Ave East South Side,43.818977,-79.324472,324 | 68,Southbound,1,Bus
1633,1633,The West Mall at Sherway Dr - Trillium Health Centre (South Stop),43.609464,-79.560579,80,Westbound,1,Bus
11119,11119,The West Mall at The Queensway South Side,43.61175,-79.562334,123 | 80,Northbound,1,Bus
8762,8762,Weston Rd at Rogers Rd South Side,43.681288,-79.4766,89 | 989,Southbound,1,Bus
8698,8698,Weston Rd at Bradstock Rd,43.738874,-79.539217,165 | 989,Northbound,1,Bus
9677,9677,Weston Rd at Eglinton Ave West South Side,43.686654,-79.489128,71 | 89,Southbound,1,Bus
8723,8723,Weston Rd at Finch Ave West,43.75179,-79.542165,165 | 989,Northbound,2,Bus
7443,7443,Weston Rd at Oak St North Side,43.708152,-79.533625,73 | 89 | 989,Northbound,1,Bus
4713,4713,Weston Rd at Rogers Rd North Side,43.682026,-79.477086,161 | 168,Northbound,1,Bus
13536,13536,Lakeshore Garage Exit at Commissioners St,43.654958,-79.330348,114 | 325 | 83,Northbound,2,Bus
9899,9899,Wilson Ave at Billy Bishop Way,43.733156,-79.452938,29 | 329 | 396 | 96 | 996,Northbound,1,Bus
8867,8867,Wilson Ave at Keele St East Side,43.726932,-79.481019,101 | 120,Southbound,1,Bus
8869,8869,Wilson Ave at Keele St,43.726925,-79.481737,118 | 119 | 165 | 396 | 96 | 996,Northbound,1,Bus
1662,1662,Wilson Ave at Lady York Ave,43.731006,-79.464577,101 | 118 | 119 | 120 | 165 | 184 | 396 | 96,Northbound,1,Bus
13470,13470,Opposite 675 Wilson Ave,43.733006,-79.455114,101 | 118 | 119 | 120 | 165 | 184 | 396 | 96,Northbound,1,Bus
1666,1666,Wilson Ave at Transit Rd West Side,43.733336,-79.453577,101 | 165 | 29 | 329 | 396 | 96,Northbound,1,Bus
13921,13921,Woodbine Race Track Loop (Main Entrance),43.716054,-79.603623,336 | 37,Southbound,1,Bus
13938,13938,Woodbine Racetrack Loop (Main Entrance),43.716178,-79.603632,336 | 37 | 927,Northbound,1,Bus
9013,9013,5800 Yonge St,43.784107,-79.416819,125 | 320 | 53 | 60 | 97,Southbound,1,Bus
3225,3225,Yonge St at Front St East North Side,43.647377,-79.377049,320,Northbound,1,Bus
13455,13455,Yonge St at Front St East,43.646768,-79.376766,121 | 320,Northbound,2,Bus
9002,9002,Yonge St at Heath St East,43.689912,-79.394726,320 | 97,Northbound,1,Bus
9003,9003,Yonge St at Hendon Ave,43.781711,-79.416193,320 | 97,Southbound,1,Bus
11371,11371,Yonge St at Wilson Ave South Side,43.743514,-79.406769,320,Southbound,2,Bus
11394,11394,Yonge St at York Mills Rd,43.743783,-79.406435,320 | 97,Northbound,1,Bus
9078,9078,York Mills Rd at Lesmill Rd West Side,43.754734,-79.352534,395 | 95,Westbound,1,Bus
9083,9083,York Mills Rd at Sandover Dr (1222 York Mills),43.759813,-79.331751,395 | 95 | 995 | 996,Westbound,1,Bus
9907,9907,York Mills Rd at Yonge St East Side,43.744162,-79.405826,320 | 396 | 96 | 996,Northbound,1,Bus
9906,9906,York Mills Rd at Yonge St,43.744417,-79.405968,396 | 882 | 96,Westbound,1,Bus
3264,3264,York Mills Rd at York Ridge Rd,43.744189,-79.401756,115 | 122 | 78,Eastbound,1,Bus
597,597,Bloor St West at Wilmar Rd,43.639615,-79.544571,300 | 49,Eastbound,2,Bus
7361,7361,St Clair Ave West at Cobalt Ave,43.670097,-79.478134,189 | 340,Eastbound,1,Bus
5564,5564,Markham Rd at Greencrest Circt North Side,43.758172,-79.224634,102,Northbound,1,Bus
13311,13311,Scarlett Rd at Bernice Cres,43.666777,-79.499347,189 | 79,Northbound,1,Bus
8256,8256,Steeles Ave East at Opposite Walkway to Whitman St,43.80052,-79.409206,353 | 53,Eastbound,1,Bus
8091,8091,Sentinel Rd at Murray Ross Pkwy South Side,43.764335,-79.501308,106,Eastbound,1,Bus
11164,11164,Berkeley St at Front St East South Side,43.650874,-79.36392,121,Westbound,1,Bus
2913,2913,Midland Ave at Danforth Rd,43.724981,-79.254164,20,Westbound,1,Bus
2407,2407,Eglinton Ave West at Scarlett Rd,43.6841,-79.511249,32 | 332 | 405 | 73,Southbound,1,Bus
867,867,Crow Trail at Baldoon Rd,43.813546,-79.231021,339 | 39,Eastbound,1,Bus
8585,8585,Warden Ave at Lupin Dr,43.765659,-79.302328,68,Southbound,2,Bus
2987,2987,Overlea Blvd at William Morgan Dr,43.707837,-79.341551,100 | 25 | 325 | 403 | 72,Northbound,1,Bus
1193,1193,Jones Ave at Queen St East,43.663137,-79.333046,83,Southbound,1,Bus
564,564,Bloor St West at Palmerston Ave,43.66468,-79.413525,300,Westbound,1,Bus
8865,8865,Wilson Ave at Julian Rd East Side - Humber River Hospital,43.724582,-79.490689,118 | 119 | 165 | 396 | 96 | 996,Northbound,1,Bus
13307,13307,St Clair Ave West at Mariposa Ave,43.667688,-79.489614,189 | 340 | 79,Northbound,1,Bus
8260,8260,Steeles Ave West at Scholes Rd/Barmac Dr,43.768372,-79.555194,166 | 60 | 960,Eastbound,1,Bus
9077,9077,York Mills Rd at Leslie St West Side,43.753001,-79.360766,115 | 122 | 395 | 95 | 995 | 996,Westbound,1,Bus
4186,4186,King St West at Spencer Ave,43.638134,-79.430997,304 | 402 | 504 | 508,Southbound,2,Streetcar
6756,6756,Pharmacy Ave at Sundridge Dr North Side,43.72129,-79.295687,67,Northbound,1,Bus
12838,12838,Vanderhoof Ave at Brentcliffe Rd,43.713117,-79.358159,88,Southbound,1,Bus
8977,8977,Yonge St at Eglinton Ave East - Eglinton Station,43.706334,-79.398105,320 | 97,Northbound,1,Bus
4607,4607,Spadina Rd at Ardmore Rd,43.695334,-79.415549,33,Southbound,2,Bus
9247,9247,Thirtieth St at Horner Ave South Side,43.603747,-79.533562,110,Southbound,1,Bus
8212,8212,Steeles Ave East at Bestview Dr East Side,43.806055,-79.382961,353 | 53,Eastbound,1,Bus
4190,4190,King St West at Tecumseth St,43.643488,-79.405049,304 | 504 | 508,Westbound,2,Streetcar
2054,2054,Dufferin St at Glencairn Ave,43.707138,-79.453371,29 | 329 | 929,Southbound,1,Bus
483,483,Bloor St East at Parliament St,43.672194,-79.370653,300,Westbound,2,Bus
8886,8886,Wilson Ave at Wendell Ave,43.716636,-79.527232,118 | 165 | 396 | 96,Northbound,2,Bus
5264,5264,Lawrence Ave East at Fortune Gate East Side,43.760842,-79.219824,154 | 354 | 54 | 954,Eastbound,1,Bus
12203,12203,Lawrence West Station,43.716218,-79.444374,352 | 52,Westbound,1,Bus
4390,4390,Kipling Ave at Widdicombe Hill Blvd,43.679027,-79.551874,45,Southbound,1,Bus
4836,4836,Brimley Rd at Walkway to McCool Crt,43.818488,-79.283192,21,Southbound,1,Bus
1115,1115,Gerrard St East at Bowmore Rd,43.677874,-79.315075,306 | 506,Eastbound,2,Streetcar
5771,5771,Mortimer Ave at Coxwell Ave - Michael Garron Hospital,43.690445,-79.326727,62,Eastbound,1,Bus
1412,1412,O'Connor Dr at Don Mills Rd West Side,43.695546,-79.340081,8,Southbound,1,Bus
2815,2815,Lawrence Ave East at Leslie St West Side,43.734608,-79.356821,162,Westbound,1,Bus
8892,8892,Wilson Ave at Yonge St,43.743804,-79.407263,165 | 396 | 96,Northbound,1,Bus
1099,1099,Gerrard St East at Marjory Ave,43.668855,-79.337448,306 | 325 | 506,Southbound,2,Streetcar
2469,2469,Faywood Blvd at Goodwill Ave,43.736941,-79.446836,104,Northbound,1,Bus
3995,3995,Keele St at Four Winds Dr,43.765884,-79.491793,341 | 41,Southbound,1,Bus
12135,12135,Eglinton Ave West at Royal York Rd East Side,43.682279,-79.526015,32 | 332,Eastbound,1,Bus
15,15,Anglesey Blvd at Pinehurst Cres North Side,43.663562,-79.524999,48,Westbound,1,Bus
1001,1001,Dupont St at Christie St,43.671704,-79.421375,26,Westbound,1,Bus
6064,6064,Sheppard Ave West at Northwood Park,43.742758,-79.496344,108 | 384 | 84,Westbound,2,Bus
7818,7818,Harbord St at Spadina Ave,43.663187,-79.401875,94,Westbound,1,Bus
12198,12198,South Service Rd at Transway Cres,43.732636,-79.264907,334 | 34 | 343,Southbound,2,Bus
4571,4571,Roncesvalles Ave at Fermanagh Ave,43.646167,-79.448917,304 | 504,Westbound,2,Streetcar
7264,7264,Sheppard Ave West at Bathurst St East Side,43.755487,-79.437838,384 | 84 | 984,Eastbound,1,Bus
8364,8364,Thorncliffe Park Dr East at Overlea Blvd,43.707719,-79.3438,88,Southbound,1,Bus
6728,6728,Pharmacy Ave at Eglinton Sq - East Entrance,43.72414,-79.297118,67,Southbound,2,Bus
9293,9293,Drewry Ave at Yonge St,43.786892,-79.418072,125,Eastbound,1,Bus
11196,11196,Attwell Dr at McLachlan Dr North Side,43.693563,-79.588478,112 | 927,Northbound,1,Bus
5675,5675,McCowan Rd at Meldazy Dr (North),43.763591,-79.248343,16 | 302,Southbound,1,Bus
14246,14246,Warden Ave at Cachet Pkwy,43.888387,-79.342154,68,Northbound,2,Bus
7735,7735,Elmhurst Dr at Muncey Ave,43.724516,-79.553251,396 | 96,Westbound,1,Bus
4266,4266,Kingston Rd at Victoria Park Ave,43.6809,-79.283931,117 | 12 | 302,Southbound,1,Bus
9992,9992,361 The West Mall,43.640811,-79.565235,112 | 300,Northbound,1,Bus
6976,6976,Royal York Rd at Bloor St West,43.647184,-79.511128,15 | 315 | 73 | 76,Northbound,1,Bus
7198,7198,Sheppard Ave East at Kingston Rd North Side,43.799459,-79.146775,385 | 395 | 85 | 95,Eastbound,1,Bus
1367,1367,125 Milner Ave,43.785255,-79.246078,132,Eastbound,1,Bus
6541,6541,Marlee Ave at Glencairn Ave,43.708904,-79.443657,109,Northbound,1,Bus
10013,10013,McCowan Rd at Denison St,43.841646,-79.278162,129,Northbound,1,Bus
1943,1943,Don Mills Rd at Havenbrook Blvd,43.769772,-79.346695,25 | 325 | 925,Southbound,1,Bus
10546,10546,Warden Ave at Carlton Rd,43.867355,-79.336749,68,Northbound,1,Bus
8012,8012,Overlea Blvd at Thorncliffe Park Dr (West),43.705197,-79.349856,100 | 25 | 925,Southbound,1,Bus
